epoch,accuracy,learning_rate,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.5649822950363159,0.0010000000474974513,0.7630201578140259,0.5666301250457764,0.5518760681152344,0.500266969203949,0.8353760242462158,0.5000668168067932,0.9991989135742188
1,0.6020292639732361,0.0010000000474974513,0.6751775145530701,0.6065002083778381,0.5805848836898804,0.6501601934432983,0.6263006925582886,0.6770636439323425,0.5738317966461182
2,0.6302649974822998,0.0010000000474974513,0.6393217444419861,0.640207052230835,0.5944718718528748,0.5834223031997681,0.7248669862747192,0.5487347841262817,0.9380507469177246
3,0.6461517810821533,0.0010000000474974513,0.6284940242767334,0.662026047706604,0.5968754291534424,0.672851026058197,0.5969549417495728,0.6776496171951294,0.6590120196342468
4,0.6537614464759827,0.0010000000474974513,0.6194344758987427,0.6685705780982971,0.6095606684684753,0.6692472100257874,0.6177018284797668,0.7530962824821472,0.5033378005027771
5,0.6676456928253174,0.0010000000474974513,0.6082549691200256,0.6777620315551758,0.6389371156692505,0.679524838924408,0.6024540066719055,0.650201141834259,0.7767690420150757
6,0.6771243810653687,0.0010000000474974513,0.5960882902145386,0.6887275576591492,0.6461476683616638,0.7028830647468567,0.5711823105812073,0.7563280463218689,0.5983978509902954
7,0.6984847187995911,0.0010000000474974513,0.5791155099868774,0.7080649733543396,0.6752570271492004,0.6783235669136047,0.5979738235473633,0.863760232925415,0.42323097586631775
8,0.7226486802101135,0.0010000000474974513,0.5435936450958252,0.7291094064712524,0.7083722949028015,0.6593700051307678,1.0786813497543335,0.7693002223968506,0.4550066888332367
9,0.7412055134773254,0.0010000000474974513,0.5202596187591553,0.7443842887878418,0.7345439791679382,0.7084890604019165,0.5563017725944519,0.8861949443817139,0.47823765873908997
10,0.7562245726585388,0.0010000000474974513,0.5021102428436279,0.7588021159172058,0.7511016130447388,0.7486652135848999,0.5450785160064697,0.7177268266677856,0.8194926381111145
11,0.7669047713279724,0.0010000000474974513,0.4816937744617462,0.7696667313575745,0.7616504430770874,0.7470635175704956,0.5181909799575806,0.9011275172233582,0.5548731684684753
12,0.777584969997406,0.0010000000474974513,0.4709022641181946,0.7779114842414856,0.7768727540969849,0.7701548337936401,0.479064017534256,0.887399435043335,0.6186915636062622
13,0.7821240425109863,0.0010000000474974513,0.4595872759819031,0.7808802127838135,0.7842168807983398,0.8059263229370117,0.48079755902290344,0.792742133140564,0.8283044099807739
14,0.7936052083969116,0.0010000000474974513,0.4426240026950836,0.793094277381897,0.7943650484085083,0.6780565977096558,0.7808393836021423,0.9370492100715637,0.38157543540000916
15,0.8031506538391113,0.0010000000474974513,0.43251556158065796,0.8055181503295898,0.7991721034049988,0.802322506904602,0.4451673924922943,0.7619158029556274,0.8793057203292847
16,0.8024831414222717,0.0010000000474974513,0.42581453919410706,0.8029695153236389,0.8015756607055664,0.846903383731842,0.3503601551055908,0.8308711051940918,0.8710280656814575
17,0.812696099281311,0.0010000000474974513,0.4144308567047119,0.8098451495170593,0.8171985745429993,0.7929791808128357,0.4958783984184265,0.7150980234146118,0.9738317728042603
18,0.8199052214622498,0.0010000000474974513,0.4002888798713684,0.8186776638031006,0.8217385411262512,0.8494393825531006,0.37026429176330566,0.8514638543128967,0.8464619517326355
19,0.8149656057357788,0.0010000000474974513,0.40425142645835876,0.8161104321479797,0.8130591511726379,0.602375864982605,1.926095962524414,0.9516509175300598,0.2154873162508011
20,0.8164341449737549,0.0010000000474974513,0.39916345477104187,0.8177551031112671,0.8142609000205994,0.826214611530304,0.40469199419021606,0.784003734588623,0.9004005193710327
21,0.8225752711296082,0.0010000000474974513,0.3965550363063812,0.8217663764953613,0.8237414956092834,0.6898024678230286,0.7732073068618774,0.9659016132354736,0.39332443475723267
22,0.8397970795631409,0.0005000000237487257,0.3651537597179413,0.8428783416748047,0.835224986076355,0.8690603375434875,0.3105911612510681,0.9157641530036926,0.8128170967102051
23,0.8367265462875366,0.0005000000237487257,0.36677613854408264,0.8350830674171448,0.8390973210334778,0.8686599135398865,0.32138752937316895,0.8844333291053772,0.8480640649795532
24,0.8395300507545471,0.0005000000237487257,0.36174657940864563,0.835024356842041,0.8461743593215942,0.8922851085662842,0.2659348249435425,0.8641546964645386,0.9308411478996277
25,0.8426006436347961,0.0005000000237487257,0.35775473713874817,0.8403874039649963,0.8457738161087036,0.8753336668014526,0.28965985774993896,0.8402323722839355,0.9268357753753662
26,0.8382617831230164,0.0005000000237487257,0.35799098014831543,0.840640127658844,0.8346908688545227,0.8789375424385071,0.28775259852409363,0.8429192900657654,0.9313751459121704
27,0.8485414981842041,0.0005000000237487257,0.3478733003139496,0.8460620641708374,0.8520496487617493,0.8466364145278931,0.3477726876735687,0.9414966106414795,0.7391188144683838
28,0.8503437638282776,0.0005000000237487257,0.34661516547203064,0.8477137088775635,0.8540526032447815,0.8685263991355896,0.32475537061691284,0.9312499761581421,0.7957276105880737
29,0.8468059301376343,0.0005000000237487257,0.34543588757514954,0.8512307405471802,0.8404326438903809,0.8822744488716125,0.28901514410972595,0.9425038695335388,0.814152181148529
30,0.8559508919715881,0.0002500000118743628,0.3307799696922302,0.85374915599823,0.8589931726455688,0.9060330986976624,0.23452240228652954,0.890773594379425,0.9255006909370422
31,0.8519458174705505,0.0002500000118743628,0.33797386288642883,0.8470960259437561,0.858859658241272,0.9041644334793091,0.2379566878080368,0.9089435338973999,0.8982643485069275
32,0.8570188879966736,0.0002500000118743628,0.33128637075424194,0.8555659055709839,0.8589931726455688,0.9077683091163635,0.22561292350292206,0.8966233730316162,0.9217623472213745
33,0.8564848899841309,0.0002500000118743628,0.32821395993232727,0.8533421754837036,0.8608626127243042,0.8868126273155212,0.27323976159095764,0.9480358958244324,0.8184245824813843
34,0.859688937664032,0.0002500000118743628,0.3247094750404358,0.8573703169822693,0.8628655076026917,0.8833422064781189,0.2825801372528076,0.8288660049438477,0.9660881161689758
35,0.8600227236747742,0.0002500000118743628,0.3237687051296234,0.8567081093788147,0.8646014332771301,0.8790709972381592,0.29069533944129944,0.9545308947563171,0.7959946393966675
36,0.8565516471862793,0.0002500000118743628,0.32431599497795105,0.8578129410743713,0.8547202348709106,0.9061665534973145,0.23636449873447418,0.9279685020446777,0.8806408643722534
37,0.8592884540557861,0.0002500000118743628,0.32200273871421814,0.8567829132080078,0.8627319931983948,0.9100373983383179,0.2212017923593521,0.9191918969154358,0.8990654349327087
38,0.8598892092704773,0.0002500000118743628,0.321984201669693,0.8574270606040955,0.863266110420227,0.8954885005950928,0.250752717256546,0.915544331073761,0.8712950348854065
39,0.8636272549629211,0.0002500000118743628,0.3160860538482666,0.8657979369163513,0.8605955243110657,0.9053657054901123,0.22994640469551086,0.8785536289215088,0.9407209753990173
40,0.8657633066177368,0.0002500000118743628,0.30977746844291687,0.8650053143501282,0.8667379021644592,0.9075013399124146,0.2354629784822464,0.8912820219993591,0.928170919418335
41,0.8653627634048462,0.0002500000118743628,0.31472375988960266,0.8673469424247742,0.8625984787940979,0.8842765688896179,0.28494107723236084,0.9585723280906677,0.8032042980194092
42,0.866364061832428,0.0002500000118743628,0.31104275584220886,0.8662394881248474,0.8664708137512207,0.9029631614685059,0.24210669100284576,0.9116203188896179,0.8923898339271545
43,0.8674988150596619,0.0001250000059371814,0.30624982714653015,0.866249680519104,0.8691413998603821,0.9155098795890808,0.2160000056028366,0.918729841709137,0.9116154909133911
44,0.8662305474281311,0.0001250000059371814,0.3096294701099396,0.865131139755249,0.8676725625991821,0.9148424863815308,0.21455582976341248,0.9231817126274109,0.9049399495124817
45,0.8700353503227234,0.0001250000059371814,0.30592024326324463,0.8660501837730408,0.8754172921180725,0.9147090315818787,0.21228814125061035,0.8984094262123108,0.9351134896278381
46,0.8681663274765015,0.0001250000059371814,0.30431151390075684,0.865941047668457,0.8711443543434143,0.9147090315818787,0.21187260746955872,0.9280595183372498,0.8990654349327087
47,0.8657633066177368,0.0001250000059371814,0.3085073232650757,0.8646166324615479,0.8672720193862915,0.9139081835746765,0.21210749447345734,0.9128929376602173,0.9150868058204651
48,0.8748414516448975,0.0001250000059371814,0.29359716176986694,0.8733705878257751,0.8767525553703308,0.9148424863815308,0.21910378336906433,0.9150413870811462,0.9145527482032776
49,0.869701623916626,0.0001250000059371814,0.3007891774177551,0.8664460778236389,0.8740819692611694,0.9183128476142883,0.20577961206436157,0.9169549942016602,0.919893205165863
